Sample,tank,Species,length,community,treatment
4,5,Chironomid,1.604,Naive,Free
4,5,Chironomid,1.874,Naive,Free
4,5,Chironomid,1.788,Naive,Free
4,5,Chironomid,1.377,Naive,Free
4,5,Chironomid,1.513,Naive,Free
4,5,Chironomid,1.481,Naive,Free
4,5,Chydorus,0.309,Naive,Free
4,5,Chydorus,0.334,Naive,Free
4,5,Chydorus,0.299,Naive,Free
4,5,Chydorus,0.305,Naive,Free
4,5,Chydorus,0.283,Naive,Free
4,5,Chydorus,0.283,Naive,Free
4,5,Chydorus,0.212,Naive,Free
4,5,Chydorus,0.237,Naive,Free
4,5,Chydorus,0.261,Naive,Free
4,5,Chydorus,0.364,Naive,Free
4,5,Chydorus,0.291,Naive,Free
4,5,Chydorus,0.241,Naive,Free
4,5,Chydorus,0.332,Naive,Free
4,5,Chydorus,0.248,Naive,Free
4,5,Nauplii,0.267,Naive,Free
4,5,Nauplii,0.131,Naive,Free
4,5,Nauplii,0.203,Naive,Free
4,5,Nauplii,0.144,Naive,Free
4,5,Nauplii,0.256,Naive,Free
4,5,Nauplii,0.168,Naive,Free
4,5,Nauplii,0.27,Naive,Free
4,5,Nauplii,0.25,Naive,Free
4,5,Nauplii,0.199,Naive,Free
4,5,Nauplii,0.22,Naive,Free
2,4,Chironomid,1.359,Experienced,Free
2,4,Insect,0.427,Experienced,Free
2,4,Insect,1.189,Experienced,Free
2,4,Insect,1.183,Experienced,Free
2,4,Insect,0.952,Experienced,Free
2,4,Insect,0.882,Experienced,Free
2,4,Insect,1.151,Experienced,Free
2,4,Insect,1.353,Experienced,Free
2,4,Insect,0.342,Experienced,Free
2,4,Insect,1.286,Experienced,Free
2,4,Insect,1.194,Experienced,Free
2,4,Insect,1.209,Experienced,Free
2,4,Insect,1.161,Experienced,Free
2,4,Keratella,0.093,Experienced,Free
2,4,Keratella,0.093,Experienced,Free
2,4,Keratella,0.092,Experienced,Free
2,4,Keratella,0.089,Experienced,Free
2,4,Keratella,0.09,Experienced,Free
2,4,Keratella,0.094,Experienced,Free
2,4,Keratella,0.073,Experienced,Free
2,4,Keratella,0.068,Experienced,Free
2,4,Keratella,0.084,Experienced,Free
2,4,Keratella,0.09,Experienced,Free
2,4,Keratella,0.092,Experienced,Free
2,4,Keratella,0.101,Experienced,Free
2,4,Keratella,0.08,Experienced,Free
2,4,Keratella,0.094,Experienced,Free
2,4,Keratella,0.108,Experienced,Free
2,4,Keratella,0.084,Experienced,Free
2,4,Keratella,0.087,Experienced,Free
2,4,Keratella,0.087,Experienced,Free
2,4,Keratella,0.081,Experienced,Free
2,4,Keratella,0.096,Experienced,Free
2,4,Nauplii,0.116,Experienced,Free
2,4,Nauplii,0.168,Experienced,Free
2,4,Nauplii,0.255,Experienced,Free
2,4,Nauplii,0.185,Experienced,Free
2,4,Nauplii,0.15,Experienced,Free
2,4,Nauplii,0.135,Experienced,Free
2,4,Nauplii,0.162,Experienced,Free
2,4,Nauplii,0.132,Experienced,Free
2,4,Nauplii,0.171,Experienced,Free
2,4,Nauplii,0.194,Experienced,Free
2,4,Nauplii,0.198,Experienced,Free
2,4,Nauplii,0.14,Experienced,Free
2,4,Nauplii,0.205,Experienced,Free
2,4,Nauplii,0.116,Experienced,Free
2,4,Nauplii,0.152,Experienced,Free
2,4,Nauplii,0.145,Experienced,Free
2,4,Nauplii,0.172,Experienced,Free
2,4,Nauplii,0.166,Experienced,Free
2,4,Nauplii,0.146,Experienced,Free
2,4,Nauplii,0.155,Experienced,Free
2,4,Nauplii,0.203,Experienced,Free
4,4,Nauplii,0.121,Experienced,Free
4,4,Nauplii,0.194,Experienced,Free
4,4,Nauplii,0.216,Experienced,Free
4,4,Nauplii,0.297,Experienced,Free
4,4,Nauplii,0.155,Experienced,Free
4,4,Nauplii,0.124,Experienced,Free
4,4,Nauplii,0.147,Experienced,Free
4,4,Nauplii,0.306,Experienced,Free
4,4,Nauplii,0.19,Experienced,Free
4,4,Nauplii,0.29,Experienced,Free
4,4,Nauplii,0.274,Experienced,Free
4,4,Nauplii,0.155,Experienced,Free
4,4,Nauplii,0.218,Experienced,Free
4,4,Nauplii,0.187,Experienced,Free
4,4,Nauplii,0.183,Experienced,Free
4,4,Nauplii,0.193,Experienced,Free
4,4,Nauplii,0.123,Experienced,Free
4,4,Nauplii,0.187,Experienced,Free
4,4,Nauplii,0.181,Experienced,Free
4,4,Nauplii,0.135,Experienced,Free
4,4,Nauplii,0.137,Experienced,Free
4,4,Nauplii,0.122,Experienced,Free
4,4,Keratella,0.102,Experienced,Free
4,4,Keratella,0.085,Experienced,Free
4,4,Keratella,0.091,Experienced,Free
4,4,Keratella,0.085,Experienced,Free
4,4,Keratella,0.076,Experienced,Free
4,4,Keratella,0.073,Experienced,Free
4,4,Keratella,0.08,Experienced,Free
4,4,Keratella,0.084,Experienced,Free
4,4,Keratella,0.084,Experienced,Free
4,4,Keratella,0.089,Experienced,Free
4,4,Keratella,0.082,Experienced,Free
4,4,Keratella,0.089,Experienced,Free
4,4,Keratella,0.085,Experienced,Free
4,4,Keratella,0.087,Experienced,Free
4,4,Keratella,0.085,Experienced,Free
4,4,Keratella,0.084,Experienced,Free
4,4,Keratella,0.089,Experienced,Free
4,4,Keratella,0.093,Experienced,Free
4,4,Keratella,0.086,Experienced,Free
4,4,Keratella,0.077,Experienced,Free
4,4,Keratella,0.085,Experienced,Free
4,4,Keratella,0.094,Experienced,Free
4,4,Keratella,0.081,Experienced,Free
4,4,Keratella,0.093,Experienced,Free
4,4,Keratella,0.08,Experienced,Free
4,4,Insect,1.092,Experienced,Free
4,4,Insect,1.687,Experienced,Free
4,4,Insect,1.133,Experienced,Free
4,4,Insect,0.972,Experienced,Free
4,4,Chironomid,1.876,Experienced,Free
4,4,Chironomid,1.58,Experienced,Free
4,4,Chironomid,1.026,Experienced,Free
4,4,Chironomid,2.614,Experienced,Free
4,4,Chironomid,1.582,Experienced,Free
4,4,Chironomid,1.255,Experienced,Free
4,4,Chironomid,1.828,Experienced,Free
4,4,Chironomid,0.785,Experienced,Free
4,4,Chironomid,1.946,Experienced,Free
4,4,Chironomid,0.792,Experienced,Free
4,4,Chironomid,1.619,Experienced,Free
4,4,Chironomid,1.701,Experienced,Free
4,4,Chironomid,1.49,Experienced,Free
4,4,Chironomid,1.694,Experienced,Free
4,4,Chironomid,1.712,Experienced,Free
4,4,Chironomid,2.993,Experienced,Free
4,4,Chironomid,1.893,Experienced,Free
4,4,Chironomid,3.056,Experienced,Free
4,4,Chironomid,2.387,Experienced,Free
4,4,Chironomid,1.299,Experienced,Free
4,4,Chironomid,1.135,Experienced,Free
4,4,Chironomid,1.356,Experienced,Free
4,4,Chironomid,2.296,Experienced,Free
4,4,Chironomid,1.527,Experienced,Free
4,4,Chironomid,1.765,Experienced,Free
4,4,Chironomid,1.697,Experienced,Free
4,4,Chironomid,1.447,Experienced,Free
4,4,Chironomid,0.628,Experienced,Free
4,4,Chironomid,1.559,Experienced,Free
2,6,Chironomid,0.835,Experienced,Caged
2,6,Chironomid,0.758,Experienced,Caged
2,6,Chironomid,1.396,Experienced,Caged
2,6,Nauplii,0.191,Experienced,Caged
2,6,Nauplii,0.162,Experienced,Caged
2,6,Nauplii,0.161,Experienced,Caged
2,6,Nauplii,0.171,Experienced,Caged
2,6,Nauplii,0.233,Experienced,Caged
2,6,Nauplii,0.19,Experienced,Caged
2,6,Nauplii,0.212,Experienced,Caged
2,6,Nauplii,0.199,Experienced,Caged
2,6,Nauplii,0.188,Experienced,Caged
2,6,Nauplii,0.258,Experienced,Caged
2,6,Nauplii,0.187,Experienced,Caged
2,6,Nauplii,0.163,Experienced,Caged
2,6,Nauplii,0.201,Experienced,Caged
2,6,Nauplii,0.275,Experienced,Caged
2,6,Nauplii,0.162,Experienced,Caged
2,6,Nauplii,0.266,Experienced,Caged
2,6,Nauplii,0.133,Experienced,Caged
2,6,Nauplii,0.19,Experienced,Caged
2,6,Nauplii,0.137,Experienced,Caged
2,6,Nauplii,0.161,Experienced,Caged
2,6,Nauplii,0.173,Experienced,Caged
2,6,Nauplii,0.268,Experienced,Caged
2,6,Polyphemus,0.657,Experienced,Caged
2,6,Polyphemus,0.333,Experienced,Caged
2,6,Polyphemus,0.338,Experienced,Caged
2,6,Polyphemus,0.471,Experienced,Caged
2,6,Polyphemus,0.524,Experienced,Caged
2,6,Polyphemus,0.335,Experienced,Caged
2,6,Polyphemus,0.406,Experienced,Caged
2,6,Polyphemus,0.802,Experienced,Caged
2,6,Polyphemus,0.364,Experienced,Caged
2,6,Polyphemus,0.547,Experienced,Caged
2,6,Polyphemus,0.623,Experienced,Caged
2,6,Polyphemus,0.346,Experienced,Caged
2,6,Polyphemus,0.369,Experienced,Caged
2,6,Polyphemus,0.583,Experienced,Caged
2,6,Polyphemus,0.663,Experienced,Caged
2,6,Polyphemus,0.531,Experienced,Caged
2,6,Polyphemus,0.4,Experienced,Caged
2,6,Stonefly,0.621,Experienced,Caged
2,6,Stonefly,0.635,Experienced,Caged
2,6,Stonefly,0.604,Experienced,Caged
2,6,Stonefly,0.578,Experienced,Caged
2,6,Stonefly,0.627,Experienced,Caged
2,6,Stonefly,0.672,Experienced,Caged
2,6,Stonefly,0.607,Experienced,Caged
2,6,Nauplii,0.192,Experienced,Caged
2,6,Nauplii,0.188,Experienced,Caged
2,6,Nauplii,0.123,Experienced,Caged
2,6,Nauplii,0.178,Experienced,Caged
2,6,Nauplii,0.199,Experienced,Caged
2,6,Nauplii,0.203,Experienced,Caged
2,6,Nauplii,0.186,Experienced,Caged
2,6,Nauplii,0.149,Experienced,Caged
2,6,Nauplii,0.161,Experienced,Caged
2,6,Nauplii,0.211,Experienced,Caged
2,6,Nauplii,0.207,Experienced,Caged
2,6,Nauplii,0.168,Experienced,Caged
2,6,Nauplii,0.153,Experienced,Caged
2,6,Nauplii,0.169,Experienced,Caged
2,6,Nauplii,0.155,Experienced,Caged
2,6,Nauplii,0.161,Experienced,Caged
2,6,Nauplii,0.247,Experienced,Caged
2,6,Nauplii,0.202,Experienced,Caged
2,6,Nauplii,0.15,Experienced,Caged
2,6,Nauplii,0.171,Experienced,Caged
2,6,Nauplii,0.157,Experienced,Caged
1,8,Asplanchna,0.468,Experienced,Free
1,8,Asplanchna,0.272,Experienced,Free
1,8,Bosmina,0.267,Experienced,Free
1,8,Bosmina,0.361,Experienced,Free
1,8,Insect,1.848,Experienced,Free
1,8,Insect,1.185,Experienced,Free
1,8,Insect,1.556,Experienced,Free
1,8,Insect,1.07,Experienced,Free
1,8,Insect,1.514,Experienced,Free
1,8,Keratella,0.098,Experienced,Free
1,8,Keratella,0.11,Experienced,Free
1,8,Keratella,0.1,Experienced,Free
1,8,Keratella,0.106,Experienced,Free
1,8,Keratella,0.108,Experienced,Free
1,8,Keratella,0.102,Experienced,Free
1,8,Keratella,0.103,Experienced,Free
1,8,Keratella,0.105,Experienced,Free
1,8,Keratella,0.105,Experienced,Free
1,8,Keratella,0.096,Experienced,Free
1,8,Keratella,0.102,Experienced,Free
1,8,Keratella,0.108,Experienced,Free
1,8,Keratella,0.102,Experienced,Free
1,8,Keratella,0.101,Experienced,Free
1,8,Keratella,0.104,Experienced,Free
1,8,Keratella,0.1,Experienced,Free
1,8,Keratella,0.108,Experienced,Free
1,8,Keratella,0.098,Experienced,Free
1,8,Keratella,0.102,Experienced,Free
1,8,Keratella,0.096,Experienced,Free
1,8,Keratella,0.103,Experienced,Free
1,8,Keratella,0.112,Experienced,Free
1,8,Keratella,0.101,Experienced,Free
1,8,Keratella,0.105,Experienced,Free
1,8,Keratella,0.103,Experienced,Free
1,8,Nauplii,0.213,Experienced,Free
1,8,Nauplii,0.154,Experienced,Free
1,8,Nauplii,0.235,Experienced,Free
1,8,Nauplii,0.224,Experienced,Free
1,8,Nauplii,0.22,Experienced,Free
1,8,Nauplii,0.163,Experienced,Free
1,8,Nauplii,0.255,Experienced,Free
1,8,Nauplii,0.164,Experienced,Free
1,8,Nauplii,0.23,Experienced,Free
1,8,Nauplii,0.156,Experienced,Free
1,8,Nauplii,0.121,Experienced,Free
1,8,Nauplii,0.133,Experienced,Free
1,8,Nauplii,0.203,Experienced,Free
1,8,Nauplii,0.272,Experienced,Free
1,8,Nauplii,0.23,Experienced,Free
1,8,Nauplii,0.129,Experienced,Free
4,12,Bosmina,0.409,Naive,Caged
4,12,Bosmina,0.277,Naive,Caged
4,12,Bosmina,0.3,Naive,Caged
4,12,Bosmina,0.211,Naive,Caged
4,12,Bosmina,0.404,Naive,Caged
4,12,Bosmina,0.296,Naive,Caged
4,12,Bosmina,0.211,Naive,Caged
4,12,Bosmina,0.236,Naive,Caged
4,12,Bosmina,0.25,Naive,Caged
4,12,Bosmina,0.245,Naive,Caged
4,12,Bosmina,0.319,Naive,Caged
4,12,Bosmina,0.23,Naive,Caged
4,12,Chironomid,0.839,Naive,Caged
4,12,Chironomid,1.764,Naive,Caged
4,12,Chironomid,1.456,Naive,Caged
4,12,Chironomid,1.402,Naive,Caged
4,12,Chironomid,1.691,Naive,Caged
4,12,Chironomid,1.467,Naive,Caged
4,12,Chironomid,1.051,Naive,Caged
4,12,Chironomid,1.467,Naive,Caged
4,12,Chironomid,2.055,Naive,Caged
4,12,Chironomid,1.907,Naive,Caged
4,12,Chironomid,1.877,Naive,Caged
4,12,Chironomid,2.223,Naive,Caged
4,12,Chironomid,1.648,Naive,Caged
4,12,Chironomid,1.491,Naive,Caged
4,12,Chironomid,1.478,Naive,Caged
4,12,Chironomid,1.378,Naive,Caged
4,12,Chironomid,1.845,Naive,Caged
4,12,Chironomid,2.092,Naive,Caged
4,12,Chironomid,1.089,Naive,Caged
4,12,Chydorus,0.281,Naive,Caged
4,12,Chydorus,0.301,Naive,Caged
4,12,Chydorus,0.243,Naive,Caged
4,12,Chydorus,0.251,Naive,Caged
4,12,Chydorus,0.231,Naive,Caged
4,12,Chydorus,0.272,Naive,Caged
4,12,Chydorus,0.247,Naive,Caged
4,12,Chydorus,0.23,Naive,Caged
4,12,Chydorus,0.246,Naive,Caged
4,12,Chydorus,0.28,Naive,Caged
4,12,Chydorus,0.341,Naive,Caged
4,12,Chydorus,0.261,Naive,Caged
4,12,Chydorus,0.252,Naive,Caged
4,12,Chydorus,0.297,Naive,Caged
4,12,Chydorus,0.326,Naive,Caged
4,12,Chydorus,0.286,Naive,Caged
4,12,Chydorus,0.225,Naive,Caged
4,12,Chydorus,0.276,Naive,Caged
4,12,Chydorus,0.299,Naive,Caged
4,12,Chydorus,0.341,Naive,Caged
4,12,Chydorus,0.262,Naive,Caged
4,12,Chydorus,0.262,Naive,Caged
4,12,Chydorus,0.246,Naive,Caged
4,12,Chydorus,0.282,Naive,Caged
4,12,Chydorus,0.288,Naive,Caged
4,12,Chydorus,0.276,Naive,Caged
4,12,Chydorus,0.287,Naive,Caged
4,12,Chydorus,0.302,Naive,Caged
4,12,Chydorus,0.23,Naive,Caged
4,12,Chydorus,0.321,Naive,Caged
4,12,Nauplii,0.31,Naive,Caged
4,12,Nauplii,0.267,Naive,Caged
4,12,Nauplii,0.175,Naive,Caged
4,12,Scapholeberis,0.471,Naive,Caged
4,12,Scapholeberis,0.564,Naive,Caged
4,12,Scapholeberis,0.457,Naive,Caged
4,12,Scapholeberis,0.496,Naive,Caged
4,12,Scapholeberis,0.466,Naive,Caged
4,12,Scapholeberis,0.456,Naive,Caged
4,12,Scapholeberis,0.361,Naive,Caged
4,12,Scapholeberis,0.465,Naive,Caged
4,12,Scapholeberis,0.414,Naive,Caged
4,12,Scapholeberis,0.535,Naive,Caged
4,12,Scapholeberis,0.446,Naive,Caged
4,12,Scapholeberis,0.483,Naive,Caged
4,12,Scapholeberis,0.502,Naive,Caged
4,12,Scapholeberis,0.56,Naive,Caged
4,12,Scapholeberis,0.531,Naive,Caged
4,12,Scapholeberis,0.445,Naive,Caged
4,12,Scapholeberis,0.503,Naive,Caged
4,12,Scapholeberis,0.557,Naive,Caged
4,12,Scapholeberis,0.469,Naive,Caged
4,12,Scapholeberis,0.307,Naive,Caged
4,12,Scapholeberis,0.535,Naive,Caged
4,12,Scapholeberis,0.309,Naive,Caged
4,12,Scapholeberis,0.345,Naive,Caged
4,12,Scapholeberis,0.434,Naive,Caged
4,12,Scapholeberis,0.335,Naive,Caged
4,13,Mosquito,2.557,Naive,Control
4,13,Mosquito,1.68,Naive,Control
4,13,Mosquito,2.28,Naive,Control
4,13,Mosquito,2.191,Naive,Control
4,13,Mosquito,1.668,Naive,Control
4,13,Mosquito,2.214,Naive,Control
4,13,Mosquito,2.298,Naive,Control
4,13,Mosquito,0.718,Naive,Control
4,13,Mosquito,0.874,Naive,Control
4,13,Mosquito,3.392,Naive,Control
4,13,Mosquito,4.59,Naive,Control
4,13,Mosquito,4.187,Naive,Control
4,13,Nauplii,0.283,Naive,Control
4,13,Nauplii,0.15,Naive,Control
4,13,Nauplii,0.116,Naive,Control
4,13,Nauplii,0.104,Naive,Control
4,13,Nauplii,0.236,Naive,Control
4,13,Nauplii,0.132,Naive,Control
4,13,Nauplii,0.105,Naive,Control
4,13,Nauplii,0.305,Naive,Control
4,13,Nauplii,0.161,Naive,Control
4,13,Nauplii,0.276,Naive,Control
4,13,Nauplii,0.299,Naive,Control
4,13,Nauplii,0.102,Naive,Control
4,13,Nauplii,0.111,Naive,Control
4,13,Nauplii,0.161,Naive,Control
4,13,Nauplii,0.139,Naive,Control
4,13,Nauplii,0.127,Naive,Control
4,13,Nauplii,0.162,Naive,Control
4,13,Nauplii,0.136,Naive,Control
4,13,Nauplii,0.092,Naive,Control
4,13,Nauplii,0.165,Naive,Control
4,13,Nauplii,0.221,Naive,Control
4,13,Nauplii,0.102,Naive,Control
4,13,Nauplii,0.122,Naive,Control
4,13,Nauplii,0.154,Naive,Control
4,13,Nauplii,0.152,Naive,Control
4,20,Chironomid,1.517,Experienced,Free
4,20,Chironomid,0.478,Experienced,Free
4,20,Chironomid,0.563,Experienced,Free
4,20,Chironomid,0.594,Experienced,Free
4,20,Chironomid,0.468,Experienced,Free
4,20,Chironomid,0.235,Experienced,Free
4,20,Chironomid,0.485,Experienced,Free
4,20,Chironomid,1.053,Experienced,Free
4,20,Chironomid,0.799,Experienced,Free
4,20,Chironomid,0.362,Experienced,Free
4,20,Chironomid,0.569,Experienced,Free
4,20,Chironomid,0.679,Experienced,Free
4,20,Chironomid,0.701,Experienced,Free
4,20,Chironomid,0.151,Experienced,Free
4,20,Chironomid,1.597,Experienced,Free
4,20,Chironomid,0.238,Experienced,Free
4,20,Keratella,0.079,Experienced,Free
4,20,Keratella,0.068,Experienced,Free
4,20,Keratella,0.087,Experienced,Free
4,20,Keratella,0.082,Experienced,Free
4,20,Keratella,0.065,Experienced,Free
4,20,Keratella,0.079,Experienced,Free
4,20,Keratella,0.072,Experienced,Free
4,20,Keratella,0.081,Experienced,Free
4,20,Keratella,0.082,Experienced,Free
4,20,Keratella,0.102,Experienced,Free
4,20,Keratella,0.104,Experienced,Free
4,20,Keratella,0.077,Experienced,Free
4,20,Keratella,0.072,Experienced,Free
4,20,Keratella,0.073,Experienced,Free
4,20,Keratella,0.094,Experienced,Free
4,20,Keratella,0.073,Experienced,Free
4,20,Keratella,0.096,Experienced,Free
4,20,Keratella,0.072,Experienced,Free
4,20,Keratella,0.087,Experienced,Free
4,20,Keratella,0.088,Experienced,Free
4,20,Keratella,0.081,Experienced,Free
4,20,Keratella,0.08,Experienced,Free
4,20,Keratella,0.071,Experienced,Free
4,20,Keratella,0.071,Experienced,Free
4,20,Keratella,0.089,Experienced,Free
4,20,Keratella,0.082,Experienced,Free
4,20,Keratella,0.093,Experienced,Free
4,20,Keratella,0.094,Experienced,Free
4,20,Keratella,0.082,Experienced,Free
4,20,Keratella,0.088,Experienced,Free
4,20,Keratella,0.078,Experienced,Free
4,20,Nauplii,0.169,Experienced,Free
4,20,Nauplii,0.296,Experienced,Free
4,20,Nauplii,0.151,Experienced,Free
4,20,Nauplii,0.183,Experienced,Free
4,20,Nauplii,0.192,Experienced,Free
4,20,Nauplii,0.306,Experienced,Free
4,20,Nauplii,0.267,Experienced,Free
4,20,Nauplii,0.109,Experienced,Free
4,20,Nauplii,0.228,Experienced,Free
4,20,Nauplii,0.104,Experienced,Free
4,20,Nauplii,0.181,Experienced,Free
4,20,Nauplii,0.277,Experienced,Free
4,20,Nauplii,0.165,Experienced,Free
4,20,Nauplii,0.194,Experienced,Free
4,20,Nauplii,0.188,Experienced,Free
4,20,Nauplii,0.239,Experienced,Free
4,20,Nauplii,0.153,Experienced,Free
4,20,Nauplii,0.243,Experienced,Free
4,20,Nauplii,0.272,Experienced,Free
4,20,Nauplii,0.288,Experienced,Free
4,20,Nauplii,0.108,Experienced,Free
4,20,Nauplii,0.189,Experienced,Free
4,20,Nauplii,0.268,Experienced,Free
4,20,Nauplii,0.189,Experienced,Free
4,20,Nauplii,0.138,Experienced,Free
4,20,Nauplii,0.15,Experienced,Free
4,20,Nauplii,0.124,Experienced,Free
4,21,Bosmina,0.496,Naive,Free
4,21,Bosmina,0.479,Naive,Free
4,21,Bosmina,0.49,Naive,Free
4,21,Bosmina,0.386,Naive,Free
4,21,Bosmina,0.391,Naive,Free
4,21,Bosmina,0.428,Naive,Free
4,21,Bosmina,0.49,Naive,Free
4,21,Bosmina,0.45,Naive,Free
4,21,Bosmina,0.392,Naive,Free
4,21,Bosmina,0.46,Naive,Free
4,21,Bosmina,0.429,Naive,Free
4,21,Chironomid,1.359,Naive,Free
4,21,Chironomid,2.301,Naive,Free
4,21,Chironomid,2.269,Naive,Free
4,21,Chironomid,1.354,Naive,Free
4,21,Chironomid,1.296,Naive,Free
4,21,Chironomid,2.465,Naive,Free
4,21,Chironomid,1.607,Naive,Free
4,21,Chironomid,1.793,Naive,Free
4,21,Chironomid,2.084,Naive,Free
4,21,Chironomid,1.467,Naive,Free
4,21,Chironomid,1.424,Naive,Free
4,21,Chironomid,1.434,Naive,Free
4,21,Chironomid,1.225,Naive,Free
4,21,Chironomid,1.658,Naive,Free
4,21,Chironomid,1.703,Naive,Free
4,21,Chironomid,1.416,Naive,Free
4,21,Chironomid,1.783,Naive,Free
4,21,Chironomid,1.568,Naive,Free
4,21,Chironomid,1.541,Naive,Free
4,21,Chironomid,1.685,Naive,Free
4,21,Chironomid,1.587,Naive,Free
4,21,Chironomid,1.508,Naive,Free
4,21,Chironomid,1.977,Naive,Free
4,21,Chironomid,1.643,Naive,Free
4,21,Chironomid,1.321,Naive,Free
4,21,Chironomid,1.453,Naive,Free
4,21,Chironomid,1.48,Naive,Free
4,21,Keratella,0.09,Naive,Free
4,21,Keratella,0.101,Naive,Free
4,21,Keratella,0.088,Naive,Free
4,21,Keratella,0.082,Naive,Free
4,21,Keratella,0.09,Naive,Free
4,21,Keratella,0.086,Naive,Free
4,21,Keratella,0.094,Naive,Free
4,21,Keratella,0.093,Naive,Free
4,21,Keratella,0.089,Naive,Free
4,21,Keratella,0.082,Naive,Free
4,21,Keratella,0.103,Naive,Free
4,21,Keratella,0.093,Naive,Free
4,21,Keratella,0.083,Naive,Free
4,21,Keratella,0.089,Naive,Free
4,21,Keratella,0.071,Naive,Free
4,21,Keratella,0.083,Naive,Free
4,21,Keratella,0.087,Naive,Free
4,21,Keratella,0.08,Naive,Free
4,21,Keratella,0.08,Naive,Free
4,21,Keratella,0.077,Naive,Free
4,21,Keratella,0.091,Naive,Free
4,21,Keratella,0.08,Naive,Free
4,21,Keratella,0.088,Naive,Free
4,21,Keratella,0.083,Naive,Free
4,21,Keratella,0.082,Naive,Free
4,21,Keratella,0.082,Naive,Free
4,21,Keratella,0.09,Naive,Free
4,21,Keratella,0.073,Naive,Free
4,21,Nauplii,0.242,Naive,Free
4,21,Nauplii,0.192,Naive,Free
4,21,Nauplii,0.129,Naive,Free
4,21,Nauplii,0.106,Naive,Free
4,21,Nauplii,0.129,Naive,Free
4,21,Nauplii,0.115,Naive,Free
4,21,Nauplii,0.111,Naive,Free
4,21,Nauplii,0.1,Naive,Free
4,21,Nauplii,0.128,Naive,Free
4,21,Nauplii,0.166,Naive,Free
4,21,Nauplii,0.09,Naive,Free
4,21,Nauplii,0.229,Naive,Free
4,21,Stonefly,0.405,Naive,Free
4,21,Stonefly,0.271,Naive,Free
4,21,Stonefly,0.357,Naive,Free
4,21,Stonefly,0.26,Naive,Free
4,21,Stonefly,0.312,Naive,Free
4,21,Stonefly,0.372,Naive,Free
4,21,Stonefly,0.625,Naive,Free
4,21,Stonefly,0.055,Naive,Free
4,21,Stonefly,0.49,Naive,Free
4,21,Stonefly,0.222,Naive,Free
4,21,Stonefly,0.611,Naive,Free
4,21,Stonefly,0.036,Naive,Free
4,21,Stonefly,0.527,Naive,Free
4,21,Stonefly,0.061,Naive,Free
4,24,Chironomid,1.555,Naive,Control
4,24,Chironomid,1.865,Naive,Control
4,24,Chironomid,1.566,Naive,Control
4,24,Chironomid,1.155,Naive,Control
4,24,Chironomid,1.819,Naive,Control
4,24,Chironomid,2.018,Naive,Control
4,24,Chironomid,2.979,Naive,Control
4,24,Chironomid,1.085,Naive,Control
4,24,Chironomid,1.544,Naive,Control
4,24,Chironomid,1.991,Naive,Control
4,24,Chironomid,1.359,Naive,Control
4,24,Chironomid,0.929,Naive,Control
4,24,Chironomid,1.044,Naive,Control
4,24,Chironomid,0.877,Naive,Control
4,24,Chironomid,0.872,Naive,Control
4,24,Chironomid,1.809,Naive,Control
4,24,Chironomid,1.866,Naive,Control
4,24,Chironomid,2.587,Naive,Control
4,24,Chironomid,1.739,Naive,Control
4,24,Chironomid,1.813,Naive,Control
4,24,Chironomid,1.149,Naive,Control
4,24,Chironomid,1.374,Naive,Control
4,24,Chironomid,1.012,Naive,Control
4,24,Chironomid,1.866,Naive,Control
4,24,Chironomid,2.587,Naive,Control
4,24,Chironomid,1.739,Naive,Control
4,24,Chironomid,1.813,Naive,Control
4,24,Chironomid,1.149,Naive,Control
4,24,Chironomid,1.374,Naive,Control
4,24,Chironomid,1.012,Naive,Control
4,24,Mayfly,1.642,Naive,Control
4,24,Mayfly,1.747,Naive,Control
4,24,Mosquito,2.865,Naive,Control
4,24,Mosquito,4.822,Naive,Control
4,24,Nauplii,0.17,Naive,Control
4,24,Nauplii,0.259,Naive,Control
4,24,Nauplii,0.252,Naive,Control
4,25,Chironomid,1.979,Experienced,Control
4,25,Chironomid,1.815,Experienced,Control
4,25,Chironomid,1.755,Experienced,Control
4,25,Chironomid,2.109,Experienced,Control
4,25,Chironomid,1.638,Experienced,Control
4,25,Chironomid,1.343,Experienced,Control
4,25,Chironomid,1.801,Experienced,Control
4,25,Chironomid,1.631,Experienced,Control
4,25,Chironomid,1.24,Experienced,Control
4,25,Chironomid,1.174,Experienced,Control
4,25,Chironomid,1.513,Experienced,Control
4,25,Chironomid,2.048,Experienced,Control
4,25,Chironomid,1.979,Experienced,Control
4,25,Chironomid,2.157,Experienced,Control
4,25,Chironomid,0.812,Experienced,Control
4,25,Chironomid,1.109,Experienced,Control
4,25,Chironomid,1.467,Experienced,Control
4,25,Chironomid,1.72,Experienced,Control
4,25,Chironomid,1.705,Experienced,Control
4,25,Chironomid,1.156,Experienced,Control
4,25,Nauplii,0.192,Experienced,Control
4,25,Nauplii,0.306,Experienced,Control
4,25,Nauplii,0.198,Experienced,Control
4,25,Nauplii,0.229,Experienced,Control
4,25,Nauplii,0.276,Experienced,Control
4,25,Nauplii,0.304,Experienced,Control
