SampleCode,Year,Month,Date,Site,Station,Species,Genus,Abbrv,Rare_genera,Broad_Taxa_group,Density_N_mL,Density_%,Biovolume_um3_mL,Biovolume_%,Total_Sample_Density,Total_Sample_Biovolume,Cells_mL
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Cosmarium sp.,Cosmarium,Cosm,N,Green algae (Chlorophyta & Charophyta),4.818376068,0.980392157,1011.858974,0.32323705,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,1296.143162,0.414051268,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Planktosphaeria gelatinosa,Planktosphaeria,Plan,Y,Green algae (Chlorophyta & Charophyta),4.818376068,0.980392157,1079.316239,0.344786186,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Limnothrix sp.,Limnothrix,Limn,Y,Bluegreen algae (Cyanobacteria),4.818376068,0.980392157,4336.538462,1.385301642,491.474359,313039.2927,96.36752137
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,1734.615385,0.554120657,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,240.9188034,0.076961202,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Melosira granulata angustissima,Melosira,Melo,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,6022.970085,1.924030058,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Rhoicosphenia curvata,Rhoicosphenia,Rhoi,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,563.75,0.180089213,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,472.2008547,0.150843957,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Melosira granulata,Melosira,Melo,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,23850.96154,7.61915903,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,891.3995726,0.284756449,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),4.818376068,0.980392157,1565.972222,0.500247815,491.474359,313039.2927,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),340.2917505,53.95683453,706785.9658,71.10325411,630.6740443,994027.5936,10549.04427
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),86.20724346,13.66906475,1724.144869,0.173450403,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),58.98390342,9.352517986,187604.2032,18.87313838,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),31.76056338,5.035971223,1746.830986,0.175732645,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),22.6861167,3.597122302,11796.78068,1.186765917,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),13.61167002,2.158273381,1633.400402,0.164321435,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Mallomonas sp.,Mallomonas,Mall,Y,Golden algae (Chrysophyceae),9.07444668,1.438848921,3448.289738,0.346900806,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),9.07444668,1.438848921,8575.352113,0.862687532,630.6740443,994027.5936,136.1167002
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),9.07444668,1.438848921,226.861167,0.022822421,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Fragilaria crotonensis,Fragilaria,Frag,N,Diatom (Bacillariophyceae),9.07444668,1.438848921,53357.74648,5.367833531,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),9.07444668,1.438848921,3266.800805,0.328642869,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,226.861167,0.022822421,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,1220.513078,0.122784628,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Pinnularia sp.,Pinnularia,Pinn,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,1814.889336,0.182579372,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,8548.128773,0.859948841,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,544.4668008,0.054773812,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),4.53722334,0.71942446,635.2112676,0.06390278,630.6740443,994027.5936,
19_11LPC_Phyto_L_depth,2019,November,11/19/2019,Lookout Point,C (depth),Navicula decussis,Navicula,Navi,N,Diatom (Bacillariophyceae),4.53722334,0.71942446,871.1468813,0.087638098,630.6740443,994027.5936,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),48.32142857,46.75324675,966.4285714,4.207081921,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),10.73809524,10.38961039,5583.809524,24.30758443,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),9.395833333,9.090909091,469.7916667,2.045109267,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),6.711309524,6.493506494,1208.035714,5.258852402,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),6.711309524,6.493506494,167.7827381,0.730396167,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),5.369047619,5.194805195,644.2857143,2.804721281,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),2.68452381,2.597402597,322.1428571,1.40236064,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),2.68452381,2.597402597,375.8333333,1.636087414,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,5342.202381,23.25581395,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,161.0714286,0.70118032,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Navicula pupula,Navicula,Navi,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,362.4107143,1.57765572,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,469.7916667,2.045109267,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,790.5922619,3.441626738,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,4724.761905,20.56795606,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,248.3184524,1.080986327,103.3541667,22971.47024,
19_12CGC_Phyto_L_depth,2019,December,12/16/2019,Cougar,C (depth),Synedra cyclopum,Synedra,Syne,N,Diatom (Bacillariophyceae),1.342261905,1.298701299,1134.21131,4.937478088,103.3541667,22971.47024,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),146.1574074,44.8,2923.148148,1.286565158,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),28.70949074,8.8,109914.2853,48.37657303,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),28.70949074,8.8,55581.57407,24.46311751,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),23.48958333,7.2,12214.58333,5.376004411,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),15.65972222,4.8,782.9861111,0.344615667,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),10.43981481,3.2,260.9953704,0.114871889,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),7.829861111,2.4,1096.180556,0.482461934,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Melosira granulata angustissima,Melosira,Melo,N,Diatom (Bacillariophyceae),5.219907407,1.6,2609.953704,1.148718891,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),5.219907407,1.6,652.4884259,0.287179723,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Diatoma tenue,Diatoma,Diat,N,Diatom (Bacillariophyceae),5.219907407,1.6,1513.773148,0.666256957,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),2.609953704,0.8,939.5833333,0.413538801,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),2.609953704,0.8,1748.668981,0.769641657,326.244213,227205.6047,26.09953704
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Cymbella minuta,Cymbella,Cymb,N,Diatom (Bacillariophyceae),2.609953704,0.8,965.6828704,0.42502599,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.609953704,0.8,469.7916667,0.2067694,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Diatoma vulgare,Diatoma,Diat,N,Diatom (Bacillariophyceae),2.609953704,0.8,10231.01852,4.502978054,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Synedra cyclopum,Synedra,Syne,N,Diatom (Bacillariophyceae),2.609953704,0.8,2205.41088,0.970667463,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Fragilaria construens,Fragilaria,Frag,N,Diatom (Bacillariophyceae),2.609953704,0.8,1169.259259,0.514626063,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Gomphonema subclavatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),2.609953704,0.8,1565.972222,0.689231335,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.609953704,0.8,469.7916667,0.2067694,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),2.609953704,0.8,313.1944444,0.137846267,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),2.609953704,0.8,469.7916667,0.2067694,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Navicula anglica,Navicula,Navi,N,Diatom (Bacillariophyceae),2.609953704,0.8,939.5833333,0.413538801,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Kephyrion sp.,Kephyrion,Keph,N,Golden algae (Chrysophyceae),2.609953704,0.8,164.4270833,0.07236929,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Fragilaria crotonensis,Fragilaria,Frag,N,Diatom (Bacillariophyceae),2.609953704,0.8,4384.722222,1.929847737,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Melosira granulata,Melosira,Melo,N,Diatom (Bacillariophyceae),2.609953704,0.8,11483.7963,5.054363122,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.609953704,0.8,702.0775463,0.309005382,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Planktosphaeria gelatinosa,Planktosphaeria,Plan,Y,Green algae (Chlorophyta & Charophyta),2.609953704,0.8,584.6296296,0.257313032,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Navicula pupula,Navicula,Navi,N,Diatom (Bacillariophyceae),2.609953704,0.8,704.6875,0.310154101,326.244213,227205.6047,
19_12LPC_Phyto_L_depth,2019,December,12/16/2019,Lookout Point,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),2.609953704,0.8,143.5474537,0.063179539,326.244213,227205.6047,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),104.0769231,20.68965517,5203.846154,4.636068614,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),52.03846154,10.34482759,6244.615385,5.563282337,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),34.69230769,6.896551724,6244.615385,5.563282337,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Cymbella minuta,Cymbella,Cymb,N,Diatom (Bacillariophyceae),34.69230769,6.896551724,12836.15385,11.43563591,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),28.91025641,5.747126437,7776.858974,6.928346984,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),28.91025641,5.747126437,10118.58974,9.01457786,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Achnanthes linearis,Achnanthes,Achn,N,Diatom (Bacillariophyceae),23.12820513,4.597701149,3052.923077,2.71982692,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),17.34615385,3.448275862,3209.038462,2.858908979,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,13622.51282,12.13619739,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Chrysococcus rufescens,Chrysococcus,Chry,N,Golden algae (Chrysophyceae),11.56410256,2.298850575,982.9487179,0.875701849,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Synedra mazamaensis,Synedra,Syne,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,2960.410256,2.637407923,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Cocconeis placentula,Cocconeis,Cocc,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,5319.487179,4.739092361,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Gomphonema subclavatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,6938.461538,6.181424818,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,2081.538462,1.854427446,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Cymbella sinuata,Cymbella,Cymb,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,1618.974359,1.442332458,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Navicula sp.,Navicula,Navi,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,1734.615385,1.545356205,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Rhoicosphenia curvata,Rhoicosphenia,Rhoi,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,1353,1.20537784,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Amphora perpusilla,Amphora,Amph,N,Diatom (Bacillariophyceae),11.56410256,2.298850575,1919.641026,1.7101942,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),11.56410256,2.298850575,6013.333333,5.357234843,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Pinnularia sp.,Pinnularia,Pinn,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,2312.820513,2.060474939,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,809.4871795,0.721166229,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Frustulia rhomboides,Frustulia,Frus,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,6244.615385,5.563282337,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,1665.230769,1.483541956,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Navicula cryptocephala veneta,Navicula,Navi,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,549.2948718,0.489362798,503.0384615,112246.9615,
19_12FCC_Phyto_L_peak,2019,December,12/16/2019,Fall Creek,C (peak),Navicula minuscula,Navicula,Navi,N,Diatom (Bacillariophyceae),5.782051282,1.149425287,260.1923077,0.231803431,503.0384615,112246.9615,
